index,age,job,marital,education,default,balance,housing,loan,contact,day,month,campaign,pdays,previous,poutcome,y
16267,44,unemployed,married,primary,0,280,yes,0,unknown,5,6,2,-1,0,unknown,0
16268,37,housemaid,married,primary,0,309,no,0,cellular,27,8,15,-1,0,unknown,0
16269,29,blue-collar,single,secondary,0,208,yes,0,unknown,23,5,1,-1,0,unknown,0
16270,55,retired,married,secondary,0,708,yes,0,unknown,13,5,2,-1,0,unknown,0
16271,56,management,divorced,tertiary,0,310,no,0,unknown,20,6,4,-1,0,unknown,0
16272,30,services,married,secondary,0,1399,no,0,cellular,28,7,6,-1,0,unknown,0
16273,37,technician,married,secondary,1,0,no,0,unknown,18,6,1,-1,0,unknown,0
16274,41,technician,single,tertiary,0,1413,no,0,telephone,26,8,5,-1,0,unknown,0
16275,45,unknown,married,unknown,0,4413,no,0,telephone,29,7,35,-1,0,unknown,0
16276,41,services,married,secondary,0,6687,yes,0,cellular,21,7,3,-1,0,unknown,0
16277,40,blue-collar,single,primary,0,0,yes,1,cellular,11,5,2,-1,0,unknown,0
16278,59,retired,divorced,primary,0,121,yes,0,unknown,12,5,7,-1,0,unknown,0
16279,45,management,divorced,tertiary,0,2096,no,0,cellular,13,8,2,-1,0,unknown,0
16280,56,blue-collar,married,primary,0,173,yes,1,telephone,23,7,2,-1,0,unknown,0
16281,42,admin.,married,secondary,0,529,yes,1,cellular,19,11,3,-1,0,unknown,0
16282,46,entrepreneur,married,primary,0,171,yes,0,unknown,29,5,3,-1,0,unknown,0
16283,31,management,single,tertiary,0,0,no,0,cellular,25,8,16,-1,0,unknown,0
16284,55,admin.,divorced,unknown,0,789,yes,0,unknown,13,5,2,-1,0,unknown,0
16285,56,technician,divorced,secondary,0,1480,yes,1,cellular,5,2,1,-1,0,unknown,0
16286,48,unknown,single,unknown,0,1819,no,0,cellular,2,9,1,458,1,failure,1
16287,57,housemaid,married,primary,0,1183,no,0,cellular,19,8,4,-1,0,unknown,0
16288,26,admin.,single,secondary,0,125,no,0,cellular,6,10,1,63,7,failure,0
16289,29,technician,single,secondary,0,-13,yes,0,cellular,14,5,3,-1,0,unknown,0
16290,21,services,married,secondary,0,0,yes,1,unknown,15,5,5,-1,0,unknown,0
16291,49,self-employed,married,secondary,0,1683,no,0,cellular,29,8,4,-1,0,unknown,0
16292,32,management,married,tertiary,0,-149,no,0,cellular,5,2,1,8,1,other,0
16293,51,services,married,unknown,0,224,yes,0,unknown,29,5,3,-1,0,unknown,0
16294,84,retired,divorced,primary,0,2619,no,0,telephone,8,2,2,115,2,failure,0
16295,26,management,single,tertiary,0,3944,yes,0,cellular,14,5,2,-1,0,unknown,1
16296,49,blue-collar,married,secondary,0,3309,yes,0,cellular,15,5,2,-1,0,unknown,0
16297,44,management,married,tertiary,0,7454,no,0,unknown,5,6,1,-1,0,unknown,0
16298,51,blue-collar,married,secondary,0,50,yes,1,unknown,6,5,1,-1,0,unknown,0
16299,55,technician,divorced,tertiary,0,0,no,0,cellular,18,8,1,-1,0,unknown,1
16300,34,management,married,tertiary,0,889,yes,0,cellular,24,7,1,-1,0,unknown,0
16301,45,management,married,tertiary,0,9711,no,0,unknown,19,6,3,-1,0,unknown,0
16302,41,management,married,tertiary,0,1199,yes,0,cellular,18,11,1,-1,0,unknown,0
16303,55,management,married,tertiary,0,4649,yes,0,cellular,19,11,4,-1,0,unknown,0
16304,32,self-employed,married,secondary,1,9,no,0,cellular,21,8,2,-1,0,unknown,0
16305,39,admin.,married,secondary,0,1221,no,0,unknown,12,6,1,-1,0,unknown,0
16306,25,admin.,married,secondary,0,10,yes,0,unknown,9,5,2,-1,0,unknown,0
16307,49,blue-collar,married,primary,0,4455,yes,0,cellular,20,11,1,-1,0,unknown,0
16308,59,unknown,married,unknown,0,1500,no,0,cellular,16,11,1,104,2,failure,0
16309,24,blue-collar,single,secondary,0,117,yes,1,unknown,12,5,1,-1,0,unknown,0
16310,46,blue-collar,married,primary,0,1303,no,0,cellular,4,8,1,-1,0,unknown,0
16311,27,technician,married,secondary,0,2183,yes,1,unknown,21,5,1,-1,0,unknown,1
16312,26,technician,single,secondary,0,75,yes,0,unknown,27,5,2,-1,0,unknown,0
16313,28,blue-collar,single,tertiary,0,727,yes,0,unknown,6,6,4,-1,0,unknown,0
16314,34,blue-collar,married,secondary,0,250,yes,0,unknown,29,5,6,-1,0,unknown,0
16315,20,student,single,unknown,0,801,no,0,cellular,11,11,2,-1,0,unknown,1
16316,45,blue-collar,married,secondary,0,61,yes,0,unknown,26,5,4,-1,0,unknown,1
16317,19,student,single,secondary,0,526,no,0,cellular,1,7,1,199,3,failure,0
16318,39,housemaid,married,primary,0,2460,no,0,cellular,11,7,3,-1,0,unknown,0
16319,38,housemaid,divorced,secondary,0,70,no,0,cellular,27,1,4,92,4,success,1
16320,31,unknown,married,secondary,0,3,no,0,cellular,20,7,2,-1,0,unknown,0
16321,44,blue-collar,married,primary,0,0,yes,0,telephone,5,5,2,350,1,failure,0
16322,42,entrepreneur,divorced,tertiary,1,2,yes,0,unknown,5,5,1,-1,0,unknown,0
16323,43,entrepreneur,married,tertiary,0,2589,no,0,unknown,3,6,3,-1,0,unknown,0
16324,59,retired,married,primary,0,1423,yes,0,unknown,15,5,2,-1,0,unknown,0
16325,34,technician,married,secondary,0,966,yes,0,cellular,18,5,4,273,7,other,0
16326,34,management,married,tertiary,0,1674,yes,0,cellular,10,3,1,210,7,failure,0
16327,41,management,married,tertiary,0,676,no,0,unknown,17,6,1,-1,0,unknown,0
16328,55,services,married,secondary,0,96,no,0,telephone,30,7,2,-1,0,unknown,0
16329,24,blue-collar,single,secondary,0,-287,yes,0,cellular,18,5,1,-1,0,unknown,0
16330,31,management,single,tertiary,0,-24,yes,1,unknown,3,6,6,-1,0,unknown,0
16331,52,management,married,tertiary,0,0,yes,0,cellular,9,7,1,-1,0,unknown,0
16332,46,management,married,tertiary,0,466,yes,0,cellular,31,7,8,-1,0,unknown,0
16333,45,management,divorced,tertiary,0,24598,yes,0,unknown,5,5,3,-1,0,unknown,0
16334,40,management,single,secondary,0,906,yes,0,cellular,5,5,4,-1,0,unknown,0
16335,46,technician,divorced,tertiary,0,-243,no,1,cellular,18,7,5,-1,0,unknown,0
16336,26,entrepreneur,single,tertiary,0,725,no,0,cellular,5,2,2,189,29,other,1
16337,36,blue-collar,single,primary,0,79,no,0,unknown,20,6,3,-1,0,unknown,0
16338,44,services,married,secondary,0,-289,no,1,cellular,20,11,1,118,1,other,0
16339,38,services,married,secondary,0,-349,yes,0,cellular,20,4,2,328,5,failure,0
16340,53,management,married,tertiary,0,1348,no,1,cellular,17,7,3,-1,0,unknown,0
16341,66,retired,married,primary,0,747,no,0,telephone,28,1,3,93,1,failure,0
16342,37,services,married,secondary,0,78,yes,0,unknown,7,5,2,-1,0,unknown,0
16343,35,self-employed,single,secondary,0,250,no,0,unknown,20,6,1,-1,0,unknown,0
16344,59,self-employed,divorced,tertiary,0,2979,yes,0,cellular,21,7,3,-1,0,unknown,0
16345,42,self-employed,married,secondary,0,399,no,0,cellular,28,1,2,-1,0,unknown,0
16346,34,blue-collar,single,secondary,0,-72,yes,0,cellular,7,7,5,-1,0,unknown,0
16347,30,self-employed,single,secondary,0,192,no,0,cellular,22,7,1,-1,0,unknown,0
16348,32,technician,single,tertiary,0,127,yes,0,cellular,31,7,3,-1,0,unknown,0
16349,37,blue-collar,divorced,secondary,1,-54,yes,0,cellular,10,7,6,-1,0,unknown,0
16350,44,management,married,tertiary,0,2400,no,0,unknown,20,6,1,-1,0,unknown,0
16351,33,blue-collar,married,primary,0,1002,yes,0,cellular,20,4,2,325,4,failure,0
16352,33,unemployed,married,primary,0,574,yes,0,cellular,20,4,2,-1,0,unknown,0
16353,33,entrepreneur,married,secondary,0,0,no,1,cellular,7,7,4,-1,0,unknown,0
16354,45,management,divorced,secondary,0,705,no,0,cellular,20,8,4,-1,0,unknown,0
16355,32,self-employed,married,secondary,0,514,yes,0,cellular,11,7,1,-1,0,unknown,1
16356,27,management,single,secondary,0,35,no,0,cellular,4,7,1,-1,0,unknown,0
16357,26,student,single,secondary,0,279,no,0,cellular,7,5,3,-1,0,unknown,0
16358,60,entrepreneur,divorced,secondary,0,80,yes,0,unknown,15,5,1,-1,0,unknown,0
16359,43,admin.,married,primary,0,314,yes,1,unknown,26,5,1,-1,0,unknown,0
16360,39,management,married,tertiary,0,942,yes,0,cellular,13,5,2,265,4,other,0
16361,47,blue-collar,married,secondary,0,8148,yes,0,cellular,17,4,1,-1,0,unknown,0
16362,39,services,married,secondary,0,247,yes,0,cellular,17,4,2,-1,0,unknown,0
16363,52,unemployed,married,secondary,0,94,no,0,cellular,10,2,1,92,13,success,1
16364,34,blue-collar,divorced,secondary,0,383,yes,0,unknown,13,5,1,-1,0,unknown,1
16365,54,unemployed,married,primary,0,6427,yes,0,telephone,19,11,1,-1,0,unknown,0
16366,58,retired,married,secondary,0,295,yes,1,unknown,26,5,2,-1,0,unknown,0
16367,39,technician,married,secondary,0,504,yes,0,unknown,12,5,1,-1,0,unknown,0
16368,29,admin.,married,tertiary,0,332,no,0,cellular,9,4,1,-1,0,unknown,1
16369,34,management,single,tertiary,0,5452,no,0,cellular,20,4,1,245,5,other,0
16370,50,services,married,secondary,0,481,yes,0,cellular,13,5,1,-1,0,unknown,0
16371,59,self-employed,married,secondary,0,1986,no,0,unknown,11,6,1,-1,0,unknown,0
16372,59,retired,married,secondary,0,3414,no,0,telephone,30,7,6,-1,0,unknown,0
16373,38,technician,married,secondary,0,865,yes,0,cellular,30,4,3,-1,0,unknown,0
16374,31,management,married,tertiary,0,29230,no,0,cellular,25,8,9,-1,0,unknown,0
16375,47,entrepreneur,married,primary,0,668,no,0,cellular,12,5,1,-1,0,unknown,0
16376,41,blue-collar,married,secondary,0,2852,yes,0,unknown,20,5,3,-1,0,unknown,0
16377,53,admin.,married,secondary,0,0,no,0,telephone,6,9,1,655,5,failure,0
16378,51,management,married,tertiary,0,1944,yes,0,unknown,27,5,2,-1,0,unknown,0
16379,37,unemployed,divorced,primary,0,849,yes,0,unknown,7,5,1,-1,0,unknown,0
16380,43,management,married,secondary,0,445,no,0,cellular,22,8,18,-1,0,unknown,0
16381,33,student,single,unknown,0,242,no,0,telephone,3,7,2,-1,0,unknown,0
16382,46,blue-collar,divorced,secondary,0,1815,yes,0,unknown,28,5,4,-1,0,unknown,0
16383,36,admin.,divorced,tertiary,0,281,no,0,cellular,30,1,2,2,1,other,0
16384,34,admin.,single,tertiary,0,64,yes,0,cellular,28,7,2,-1,0,unknown,0
16385,47,management,married,tertiary,0,295,yes,0,cellular,5,8,1,-1,0,unknown,0
16386,35,technician,divorced,secondary,0,0,yes,0,cellular,12,5,6,-1,0,unknown,0
16387,53,admin.,single,secondary,0,545,yes,0,cellular,12,5,1,370,1,failure,0
16388,54,management,married,tertiary,0,7249,yes,1,cellular,11,5,1,96,3,failure,0
16389,53,technician,divorced,secondary,0,320,no,0,cellular,9,7,1,-1,0,unknown,0
16390,35,management,married,tertiary,0,2088,yes,0,cellular,22,6,3,-1,0,unknown,0
16391,48,blue-collar,married,secondary,0,2697,yes,1,cellular,21,11,1,179,5,failure,0
16392,35,unknown,divorced,primary,0,3888,no,0,unknown,26,5,5,-1,0,unknown,0
16393,29,services,single,secondary,0,9,yes,0,cellular,18,5,5,-1,0,unknown,0
16394,35,technician,married,secondary,0,198,no,0,cellular,27,8,13,-1,0,unknown,0
16395,31,technician,single,tertiary,0,375,yes,0,unknown,9,5,1,-1,0,unknown,0
16396,24,blue-collar,single,secondary,0,833,yes,0,cellular,15,5,1,-1,0,unknown,1
16397,38,admin.,single,secondary,0,-23,no,0,cellular,20,11,2,-1,0,unknown,0
16398,56,technician,married,secondary,0,0,yes,1,cellular,29,4,1,223,3,other,0
16399,28,blue-collar,single,tertiary,0,4099,no,0,cellular,23,4,4,-1,0,unknown,1
16400,35,blue-collar,married,primary,0,46,no,0,cellular,8,7,3,-1,0,unknown,0
16401,51,admin.,married,secondary,0,-287,yes,0,cellular,12,5,1,-1,0,unknown,0
16402,52,management,married,tertiary,0,1701,yes,1,cellular,17,11,1,117,2,other,0
16403,31,blue-collar,married,secondary,0,-282,yes,1,unknown,2,6,1,-1,0,unknown,0
16404,55,technician,married,secondary,0,2014,yes,1,unknown,15,5,2,-1,0,unknown,0
16405,23,admin.,single,secondary,0,589,yes,0,cellular,6,5,1,-1,0,unknown,0
16406,41,technician,married,secondary,0,-508,yes,1,telephone,17,7,8,-1,0,unknown,0
16407,33,management,married,secondary,0,369,no,0,cellular,11,2,1,-1,0,unknown,1
16408,48,blue-collar,married,secondary,0,917,yes,0,cellular,28,7,5,-1,0,unknown,0
16409,38,admin.,married,secondary,0,0,yes,0,unknown,15,5,1,-1,0,unknown,0
16410,32,management,single,tertiary,1,-3,yes,0,unknown,13,5,2,-1,0,unknown,0
16411,49,technician,divorced,secondary,0,-96,no,1,cellular,12,8,3,-1,0,unknown,0
16412,37,blue-collar,married,primary,0,2120,yes,0,cellular,21,11,4,-1,0,unknown,0
16413,42,services,married,secondary,0,0,yes,0,unknown,7,5,3,-1,0,unknown,0
16414,39,blue-collar,single,primary,0,-21,no,0,unknown,15,5,3,-1,0,unknown,0
16415,30,management,single,tertiary,0,890,no,0,cellular,27,8,18,-1,0,unknown,0
16416,39,blue-collar,divorced,unknown,0,528,yes,0,unknown,21,5,5,-1,0,unknown,0
16417,40,blue-collar,married,secondary,0,1023,yes,0,cellular,13,5,5,336,11,other,0
16418,25,technician,single,tertiary,0,1954,yes,1,cellular,13,5,1,351,1,failure,0
16419,49,unemployed,married,primary,0,157,yes,0,cellular,2,2,2,-1,0,unknown,0
16420,25,blue-collar,single,secondary,0,224,no,1,telephone,8,7,4,-1,0,unknown,0
16421,29,admin.,single,secondary,0,1277,no,0,cellular,20,7,2,481,1,success,1
16422,33,self-employed,married,tertiary,0,6,no,0,unknown,16,6,6,-1,0,unknown,0
16423,37,blue-collar,married,primary,0,3051,no,0,cellular,14,5,4,-1,0,unknown,0
16424,36,management,married,tertiary,0,591,yes,0,cellular,25,8,5,-1,0,unknown,0
16425,39,blue-collar,divorced,secondary,0,150,no,0,cellular,29,7,4,-1,0,unknown,0
16426,34,blue-collar,single,secondary,0,-231,yes,0,cellular,13,5,8,-1,0,unknown,0
16427,51,blue-collar,married,primary,0,1694,no,0,cellular,13,8,2,-1,0,unknown,0
16428,32,admin.,divorced,secondary,0,1611,yes,1,unknown,13,5,1,-1,0,unknown,0
16429,51,blue-collar,married,secondary,0,51,no,1,cellular,20,8,8,-1,0,unknown,0
16430,35,management,married,tertiary,0,82,no,0,cellular,8,8,4,-1,0,unknown,1
16431,39,management,married,tertiary,0,397,no,0,cellular,10,7,6,-1,0,unknown,0
16432,44,management,married,tertiary,0,423,no,0,cellular,3,6,6,83,5,success,0
16433,31,blue-collar,married,secondary,0,99,yes,0,cellular,29,1,3,-1,0,unknown,0
16434,41,entrepreneur,married,tertiary,0,373,no,0,unknown,16,6,3,-1,0,unknown,0
16435,42,entrepreneur,married,secondary,0,215,yes,1,cellular,21,11,1,-1,0,unknown,0
16436,43,blue-collar,single,primary,0,0,no,0,unknown,9,5,3,-1,0,unknown,0
16437,52,blue-collar,married,secondary,0,691,yes,0,unknown,29,5,1,-1,0,unknown,0
16438,38,technician,single,tertiary,0,876,yes,0,cellular,13,5,7,355,4,failure,0
16439,44,self-employed,married,tertiary,0,233,yes,1,cellular,25,7,7,-1,0,unknown,0
16440,37,management,married,primary,0,1404,yes,0,cellular,2,2,1,-1,0,unknown,0
16441,38,admin.,married,secondary,0,1933,yes,0,cellular,16,4,1,-1,0,unknown,0
16442,57,management,divorced,tertiary,0,408,yes,0,cellular,13,5,2,351,1,failure,0
16443,47,blue-collar,married,primary,0,94,yes,0,unknown,9,5,3,-1,0,unknown,0
16444,37,blue-collar,single,secondary,0,415,no,0,unknown,18,6,1,-1,0,unknown,0
16445,58,management,single,tertiary,0,0,no,0,cellular,22,8,2,-1,0,unknown,0
16446,36,blue-collar,married,secondary,0,134,no,0,unknown,12,5,2,-1,0,unknown,0
16447,48,management,divorced,tertiary,0,2263,no,0,cellular,29,7,2,-1,0,unknown,1
16448,61,admin.,married,unknown,0,1088,yes,0,cellular,20,5,1,359,1,failure,0
16449,34,technician,single,tertiary,0,2283,no,0,cellular,20,11,1,-1,0,unknown,0
16450,39,management,divorced,tertiary,0,1315,yes,0,cellular,16,7,1,-1,0,unknown,0
16451,45,management,married,tertiary,0,786,no,0,cellular,10,9,3,-1,0,unknown,1
16452,42,technician,married,secondary,0,4837,no,0,cellular,4,8,2,-1,0,unknown,0
16453,46,entrepreneur,married,secondary,0,-880,no,1,cellular,12,8,2,-1,0,unknown,0
16454,57,retired,divorced,primary,0,698,no,0,telephone,9,12,3,191,2,failure,0
16455,39,blue-collar,married,secondary,0,276,no,0,cellular,9,6,2,-1,0,unknown,1
16456,31,management,married,tertiary,0,1170,no,0,cellular,20,8,4,-1,0,unknown,0
16457,51,technician,divorced,tertiary,0,4143,no,0,cellular,19,11,1,-1,0,unknown,0
16458,30,services,married,primary,0,1015,yes,0,cellular,30,7,8,-1,0,unknown,0
16459,43,technician,single,secondary,0,59,yes,0,unknown,11,6,19,-1,0,unknown,0
16460,35,services,married,secondary,0,44,yes,0,telephone,17,4,2,-1,0,unknown,0
16461,36,blue-collar,married,primary,0,1861,yes,0,unknown,2,6,1,-1,0,unknown,0
16462,34,management,single,tertiary,0,1396,yes,0,cellular,17,7,1,-1,0,unknown,0
16463,38,blue-collar,married,primary,0,0,yes,0,cellular,8,5,2,-1,0,unknown,0
16464,38,entrepreneur,married,secondary,0,680,yes,0,unknown,19,5,2,-1,0,unknown,0
16465,31,technician,married,tertiary,0,3338,yes,0,cellular,21,12,2,-1,0,unknown,1
16466,34,blue-collar,married,primary,0,3527,yes,0,cellular,21,11,1,-1,0,unknown,1
16467,32,services,married,unknown,0,23,no,0,cellular,11,7,2,-1,0,unknown,0
16468,38,blue-collar,married,secondary,0,4336,yes,0,cellular,31,7,6,-1,0,unknown,0
16469,42,blue-collar,married,secondary,0,160,yes,1,unknown,26,6,1,-1,0,unknown,0
16470,50,management,married,secondary,0,13931,yes,0,cellular,18,11,1,-1,0,unknown,0
16471,29,services,divorced,secondary,0,161,yes,1,cellular,12,5,5,-1,0,unknown,0
16472,27,blue-collar,single,secondary,0,228,no,0,cellular,9,7,6,-1,0,unknown,0
16473,35,management,married,tertiary,0,1942,yes,0,unknown,8,5,1,-1,0,unknown,0
16474,32,management,single,tertiary,0,7290,yes,0,cellular,18,5,1,-1,0,unknown,1
16475,44,technician,married,primary,0,-1379,yes,1,unknown,26,5,1,-1,0,unknown,0
16476,56,technician,married,tertiary,1,-736,no,0,cellular,31,7,8,-1,0,unknown,0
16477,33,blue-collar,single,secondary,0,855,no,0,unknown,28,5,5,-1,0,unknown,0
16478,28,technician,single,secondary,0,618,yes,0,cellular,7,5,1,-1,0,unknown,0
16479,38,blue-collar,single,primary,0,350,yes,0,unknown,21,5,1,-1,0,unknown,0
16480,40,technician,married,tertiary,0,2946,no,0,unknown,9,6,2,-1,0,unknown,0
16481,52,management,married,tertiary,0,40,no,0,cellular,19,11,3,-1,0,unknown,1
16482,27,technician,single,secondary,0,155,yes,0,cellular,18,5,4,-1,0,unknown,0
16483,59,retired,married,secondary,0,1875,yes,0,unknown,13,5,1,-1,0,unknown,0
16484,32,management,single,tertiary,0,1160,yes,1,unknown,11,6,2,-1,0,unknown,0
16485,30,blue-collar,married,primary,0,2581,no,0,unknown,12,5,2,-1,0,unknown,0
16486,54,technician,married,secondary,0,0,no,0,telephone,30,4,3,84,3,success,1
16487,58,admin.,married,secondary,0,1464,yes,1,unknown,5,6,29,-1,0,unknown,0
16488,36,admin.,single,secondary,0,587,yes,0,cellular,13,4,3,-1,0,unknown,0
16489,57,housemaid,single,secondary,0,254,no,0,cellular,8,10,1,-1,0,unknown,0
16490,54,management,single,tertiary,0,2419,yes,0,cellular,12,8,2,-1,0,unknown,0
16491,32,blue-collar,married,primary,0,902,yes,0,unknown,27,5,2,-1,0,unknown,0
16492,27,blue-collar,married,secondary,0,0,no,0,unknown,27,5,3,-1,0,unknown,0
16493,60,management,married,primary,0,130,no,0,cellular,28,1,2,-1,0,unknown,0
16494,58,blue-collar,married,unknown,0,5505,yes,0,unknown,23,5,4,-1,0,unknown,0
16495,36,housemaid,married,primary,0,758,no,0,unknown,17,6,2,-1,0,unknown,0
16496,38,admin.,married,tertiary,0,1209,no,0,cellular,31,7,5,-1,0,unknown,0
16497,48,technician,married,secondary,0,3519,no,1,cellular,26,2,1,60,2,failure,0
16498,34,admin.,married,secondary,0,4902,yes,0,cellular,6,5,1,167,1,failure,0
16499,36,technician,married,secondary,0,1466,yes,0,unknown,29,5,1,-1,0,unknown,0
16500,54,blue-collar,married,primary,0,1895,yes,0,cellular,17,4,1,-1,0,unknown,0
16501,37,management,married,secondary,0,0,no,0,cellular,12,8,2,-1,0,unknown,0
16502,28,admin.,single,secondary,0,392,yes,1,cellular,4,2,2,259,2,failure,0
16503,40,admin.,single,tertiary,0,1248,no,0,unknown,11,6,2,-1,0,unknown,1
16504,56,blue-collar,divorced,secondary,0,934,no,0,cellular,29,7,2,-1,0,unknown,0
16505,44,blue-collar,married,secondary,1,105,yes,0,cellular,20,4,1,-1,0,unknown,1
16506,34,blue-collar,married,primary,0,218,yes,1,unknown,21,5,1,-1,0,unknown,0
16507,28,student,single,tertiary,0,385,yes,0,telephone,18,5,5,-1,0,unknown,0
16508,59,management,married,primary,0,252,yes,1,cellular,17,11,1,175,2,failure,0
16509,47,technician,single,tertiary,0,31,no,1,cellular,24,7,4,-1,0,unknown,0
16510,31,technician,married,secondary,0,7,no,0,telephone,6,8,6,-1,0,unknown,0
16511,58,admin.,married,secondary,0,6878,no,0,cellular,4,8,1,-1,0,unknown,0
16512,39,unknown,married,primary,0,6999,no,0,cellular,6,8,2,-1,0,unknown,0
16513,53,management,married,primary,0,4086,no,0,unknown,20,6,3,-1,0,unknown,0
16514,60,technician,married,secondary,0,10925,no,0,cellular,23,10,3,185,1,success,1
16515,41,management,divorced,tertiary,0,107,yes,0,cellular,17,7,17,-1,0,unknown,0
16516,53,technician,married,secondary,0,0,no,0,cellular,19,11,1,-1,0,unknown,0
16517,39,admin.,married,secondary,0,2598,no,0,cellular,17,11,1,-1,0,unknown,0
16518,33,technician,married,secondary,0,5083,no,0,cellular,27,10,1,96,2,other,0
16519,42,technician,married,secondary,0,1865,yes,0,unknown,15,5,1,-1,0,unknown,0
16520,35,blue-collar,divorced,secondary,0,0,yes,0,unknown,8,5,1,-1,0,unknown,0
16521,34,management,single,tertiary,0,5945,yes,0,cellular,8,5,1,170,1,failure,0
16522,31,technician,single,secondary,0,0,yes,0,cellular,11,5,1,370,1,failure,0
16523,49,management,married,primary,0,3371,no,0,cellular,11,11,2,-1,0,unknown,1
16524,44,management,married,tertiary,0,792,no,0,cellular,25,8,7,-1,0,unknown,1
